Locus ID:YP_0969	KL Distance:0.690
Locus ID:YP_0627	KL Distance:0.181
Locus ID:YP_1941	KL Distance:0.181
Locus ID:YP_2270	KL Distance:0.181
Locus ID:YP_0156	KL Distance:0.181
Locus ID:YP_3655	KL Distance:0.181
Locus ID:YP_0438	KL Distance:0.181
Locus ID:YP_0510	KL Distance:0.181
Locus ID:YP_0624	KL Distance:0.180
Locus ID:YP_0434	KL Distance:0.180
Locus ID:YP_3447	KL Distance:0.180
Locus ID:YP_3683	KL Distance:0.180
Locus ID:YP_1370	KL Distance:0.180
Locus ID:YP_1260	KL Distance:0.180
Locus ID:YP_2210	KL Distance:0.180
Locus ID:YP_2506	KL Distance:0.180
Locus ID:YP_1445	KL Distance:0.180
Locus ID:YP_2665	KL Distance:0.180
Locus ID:YP_0771	KL Distance:0.180
Locus ID:YP_1846	KL Distance:0.180
Locus ID:YP_3095	KL Distance:0.180
Locus ID:YP_3669	KL Distance:0.180
Locus ID:YP_2930	KL Distance:0.180
Locus ID:YP_3589	KL Distance:0.180
Locus ID:YP_1252	KL Distance:0.180
Locus ID:YP_2334	KL Distance:0.180
Locus ID:YP_0090	KL Distance:0.179
Locus ID:YP_3072	KL Distance:0.179
Locus ID:YP_4015	KL Distance:0.179
Locus ID:YP_2010	KL Distance:0.179
Locus ID:YP_3262	KL Distance:0.179
Locus ID:YP_0289	KL Distance:0.179
Locus ID:YP_1942	KL Distance:0.179
Locus ID:YP_0641	KL Distance:0.179
Locus ID:YP_0178	KL Distance:0.179
Locus ID:YP_0668	KL Distance:0.179
Locus ID:YP_0227	KL Distance:0.179
Locus ID:YP_2504	KL Distance:0.179
Locus ID:YP_1960	KL Distance:0.179
Locus ID:YP_1625	KL Distance:0.179
Locus ID:YP_1534	KL Distance:0.179
Locus ID:YP_2810	KL Distance:0.179
Locus ID:YP_0552	KL Distance:0.179
Locus ID:YP_0034	KL Distance:0.178
Locus ID:YP_0325	KL Distance:0.178
Locus ID:YP_1246	KL Distance:0.178
Locus ID:YP_2481	KL Distance:0.178
Locus ID:YP_3659	KL Distance:0.178
Locus ID:YP_3804	KL Distance:0.178
Locus ID:YP_2788	KL Distance:0.178
Locus ID:YP_2548	KL Distance:0.178
Locus ID:YP_1400	KL Distance:0.178
Locus ID:YP_3890	KL Distance:0.178
Locus ID:YP_3045	KL Distance:0.178
Locus ID:YP_2133	KL Distance:0.178
Locus ID:YP_0171	KL Distance:0.178
Locus ID:YP_0080	KL Distance:0.178
Locus ID:YP_0662	KL Distance:0.178
Locus ID:YP_3727	KL Distance:0.178
Locus ID:YP_3225	KL Distance:0.178
Locus ID:YP_1334	KL Distance:0.178
Locus ID:YP_1461	KL Distance:0.178
Locus ID:YP_2370	KL Distance:0.177
Locus ID:YP_0041	KL Distance:0.177
Locus ID:YP_1161	KL Distance:0.177
Locus ID:YP_2904	KL Distance:0.177
Locus ID:YP_1728	KL Distance:0.177
Locus ID:YP_2255	KL Distance:0.177
Locus ID:YP_2211	KL Distance:0.177
Locus ID:YP_1999	KL Distance:0.177
Locus ID:YP_2552	KL Distance:0.177
Locus ID:YP_0848	KL Distance:0.177
Locus ID:YP_1563	KL Distance:0.177
Locus ID:YP_2137	KL Distance:0.177
Locus ID:YP_0007	KL Distance:0.177
Locus ID:YP_2378	KL Distance:0.177
Locus ID:YP_1949	KL Distance:0.177
Locus ID:YP_0059	KL Distance:0.177
Locus ID:YP_1464	KL Distance:0.177
Locus ID:YP_0290	KL Distance:0.177
Locus ID:YP_3349	KL Distance:0.177
Locus ID:YP_1683	KL Distance:0.177
Locus ID:YP_3485	KL Distance:0.177
Locus ID:YP_2692	KL Distance:0.177
Locus ID:YP_1302	KL Distance:0.177
Locus ID:YP_1733	KL Distance:0.177
Locus ID:YP_3172	KL Distance:0.176
Locus ID:YP_3204	KL Distance:0.176
Locus ID:YP_2728	KL Distance:0.176
Locus ID:YP_3752	KL Distance:0.176
Locus ID:YP_0913	KL Distance:0.176
Locus ID:YP_2508	KL Distance:0.176
Locus ID:YP_3144	KL Distance:0.176
Locus ID:YP_2643	KL Distance:0.176
Locus ID:YP_3942	KL Distance:0.176
Locus ID:YP_0760	KL Distance:0.176
Locus ID:YP_1420	KL Distance:0.176
Locus ID:YP_0859	KL Distance:0.175
Locus ID:YP_1735	KL Distance:0.175
Locus ID:YP_3950	KL Distance:0.175
Locus ID:YP_2398	KL Distance:0.175
Locus ID:YP_3038	KL Distance:0.175
Locus ID:YP_1191	KL Distance:0.175
Locus ID:YP_2598	KL Distance:0.175
Locus ID:YP_0182	KL Distance:0.175
Locus ID:YP_0531	KL Distance:0.175
Locus ID:YP_1694	KL Distance:0.175
Locus ID:YP_3851	KL Distance:0.175
Locus ID:YP_3637	KL Distance:0.175
Locus ID:YP_1882	KL Distance:0.175
Locus ID:YP_1797	KL Distance:0.175
Locus ID:YP_0621	KL Distance:0.175
Locus ID:YP_3647	KL Distance:0.175
Locus ID:YP_3177	KL Distance:0.175
Locus ID:YP_1414	KL Distance:0.175
Locus ID:YP_3931	KL Distance:0.175
Locus ID:YP_2737	KL Distance:0.175
Locus ID:YP_3027	KL Distance:0.175
Locus ID:YP_3630	KL Distance:0.175
Locus ID:YP_3240	KL Distance:0.174
Locus ID:YP_2186	KL Distance:0.174
Locus ID:YP_0012	KL Distance:0.174
Locus ID:YP_0303	KL Distance:0.174
Locus ID:YP_2981	KL Distance:0.174
Locus ID:YP_1679	KL Distance:0.174
Locus ID:YP_0393	KL Distance:0.174
Locus ID:YP_2338	KL Distance:0.174
Locus ID:YP_2522	KL Distance:0.174
Locus ID:YP_1110	KL Distance:0.174
Locus ID:YP_1824	KL Distance:0.174
Locus ID:YP_0968	KL Distance:0.174
Locus ID:YP_1156	KL Distance:0.174
Locus ID:YP_1701	KL Distance:0.174
Locus ID:YP_1752	KL Distance:0.174
Locus ID:YP_1802	KL Distance:0.174
Locus ID:YP_1815	KL Distance:0.174
Locus ID:YP_1835	KL Distance:0.174
Locus ID:YP_2267	KL Distance:0.174
Locus ID:YP_2436	KL Distance:0.174
Locus ID:YP_2754	KL Distance:0.174
Locus ID:YP_2853	KL Distance:0.174
Locus ID:YP_2956	KL Distance:0.174
Locus ID:YP_3495	KL Distance:0.174
Locus ID:YP_1013	KL Distance:0.174
Locus ID:YP_0455	KL Distance:0.174
Locus ID:YP_0379	KL Distance:0.174
Locus ID:YP_3960	KL Distance:0.174
Locus ID:YP_1383	KL Distance:0.174
Locus ID:YP_1939	KL Distance:0.174
Locus ID:YP_1993	KL Distance:0.174
Locus ID:YP_2234	KL Distance:0.174
Locus ID:YP_2569	KL Distance:0.174
Locus ID:YP_1621	KL Distance:0.174
Locus ID:YP_3202	KL Distance:0.174
Locus ID:YP_1104	KL Distance:0.174
Locus ID:YP_2090	KL Distance:0.174
Locus ID:YP_2633	KL Distance:0.174
Locus ID:YP_1668	KL Distance:0.174
Locus ID:YP_1080	KL Distance:0.174
Locus ID:YP_0044	KL Distance:0.174
Locus ID:YP_1762	KL Distance:0.173
Locus ID:YP_1632	KL Distance:0.173
Locus ID:YP_0886	KL Distance:0.173
Locus ID:YP_4018	KL Distance:0.173
Locus ID:YP_3984	KL Distance:0.173
Locus ID:YP_3055	KL Distance:0.173
Locus ID:YP_2038	KL Distance:0.173
Locus ID:YP_0042	KL Distance:0.173
Locus ID:YP_3782	KL Distance:0.173
Locus ID:YP_2874	KL Distance:0.173
Locus ID:YP_0785	KL Distance:0.173
Locus ID:YP_1295	KL Distance:0.173
Locus ID:YP_4022	KL Distance:0.173
Locus ID:YP_2971	KL Distance:0.173
Locus ID:YP_3347	KL Distance:0.173
Locus ID:YP_3828	KL Distance:0.173
Locus ID:YP_1580	KL Distance:0.173
Locus ID:YP_3917	KL Distance:0.172
Locus ID:YP_0875	KL Distance:0.172
Locus ID:YP_3249	KL Distance:0.172
Locus ID:YP_2037	KL Distance:0.172
Locus ID:YP_3746	KL Distance:0.172
Locus ID:YP_2043	KL Distance:0.172
Locus ID:YP_2615	KL Distance:0.172
Locus ID:YP_0788	KL Distance:0.172
Locus ID:YP_2801	KL Distance:0.172
Locus ID:YP_3561	KL Distance:0.172
Locus ID:YP_2457	KL Distance:0.172
Locus ID:YP_3244	KL Distance:0.172
Locus ID:YP_2487	KL Distance:0.172
Locus ID:YP_2690	KL Distance:0.172
Locus ID:YP_3773	KL Distance:0.172
Locus ID:YP_0911	KL Distance:0.172
Locus ID:YP_3544	KL Distance:0.172
Locus ID:YP_0030	KL Distance:0.172
Locus ID:YP_0015	KL Distance:0.172
Locus ID:YP_0301	KL Distance:0.172
Locus ID:YP_1712	KL Distance:0.172
Locus ID:YP_3829	KL Distance:0.172
Locus ID:YP_0723	KL Distance:0.171
Locus ID:YP_2784	KL Distance:0.171
Locus ID:YP_3925	KL Distance:0.171
Locus ID:YP_2974	KL Distance:0.171
Locus ID:YP_3490	KL Distance:0.171
Locus ID:YP_1924	KL Distance:0.171
Locus ID:YP_3840	KL Distance:0.171
Locus ID:YP_3798	KL Distance:0.171
Locus ID:YP_1727	KL Distance:0.171
Locus ID:YP_2567	KL Distance:0.171
Locus ID:YP_3439	KL Distance:0.171
Locus ID:YP_3735	KL Distance:0.171
Locus ID:YP_1865	KL Distance:0.171
Locus ID:YP_2869	KL Distance:0.171
Locus ID:YP_0623	KL Distance:0.171
Locus ID:YP_0137	KL Distance:0.171
Locus ID:YP_2865	KL Distance:0.171
Locus ID:YP_1130	KL Distance:0.171
Locus ID:YP_0487	KL Distance:0.171
Locus ID:YP_0555	KL Distance:0.171
Locus ID:YP_1484	KL Distance:0.171
Locus ID:YP_1669	KL Distance:0.171
Locus ID:YP_1317	KL Distance:0.171
Locus ID:YP_1775	KL Distance:0.170
Locus ID:YP_2367	KL Distance:0.170
Locus ID:YP_0433	KL Distance:0.170
Locus ID:YP_2649	KL Distance:0.170
Locus ID:YP_1539	KL Distance:0.170
Locus ID:YP_0727	KL Distance:0.170
Locus ID:YP_1838	KL Distance:0.170
Locus ID:YP_3441	KL Distance:0.170
Locus ID:YP_2430	KL Distance:0.170
Locus ID:YP_1270	KL Distance:0.170
Locus ID:YP_3420	KL Distance:0.170
Locus ID:YP_2387	KL Distance:0.170
Locus ID:YP_1298	KL Distance:0.170
Locus ID:YP_3076	KL Distance:0.170
Locus ID:YP_0895	KL Distance:0.170
Locus ID:YP_0586	KL Distance:0.170
Locus ID:YP_1035	KL Distance:0.170
Locus ID:YP_2984	KL Distance:0.169
Locus ID:YP_1297	KL Distance:0.169
Locus ID:YP_0162	KL Distance:0.169
Locus ID:YP_2780	KL Distance:0.169
Locus ID:YP_0836	KL Distance:0.169
Locus ID:YP_3205	KL Distance:0.169
Locus ID:YP_0452	KL Distance:0.169
Locus ID:YP_2053	KL Distance:0.169
Locus ID:YP_1038	KL Distance:0.169
Locus ID:YP_2421	KL Distance:0.169
Locus ID:YP_0488	KL Distance:0.169
Locus ID:YP_0050	KL Distance:0.169
Locus ID:YP_0386	KL Distance:0.169
Locus ID:YP_0329	KL Distance:0.169
Locus ID:YP_0988	KL Distance:0.169
Locus ID:YP_2651	KL Distance:0.169
Locus ID:YP_2377	KL Distance:0.168
Locus ID:YP_1662	KL Distance:0.168
Locus ID:YP_2505	KL Distance:0.168
Locus ID:YP_3820	KL Distance:0.168
Locus ID:YP_3399	KL Distance:0.168
Locus ID:YP_1275	KL Distance:0.168
Locus ID:YP_1858	KL Distance:0.168
Locus ID:YP_2775	KL Distance:0.168
Locus ID:YP_0308	KL Distance:0.168
Locus ID:YP_0326	KL Distance:0.168
Locus ID:YP_0317	KL Distance:0.168
Locus ID:YP_1667	KL Distance:0.168
Locus ID:YP_0297	KL Distance:0.168
Locus ID:YP_0826	KL Distance:0.168
Locus ID:YP_2164	KL Distance:0.168
Locus ID:YP_2782	KL Distance:0.168
Locus ID:YP_3340	KL Distance:0.168
Locus ID:YP_2577	KL Distance:0.168
Locus ID:YP_3280	KL Distance:0.168
Locus ID:YP_1364	KL Distance:0.168
Locus ID:YP_3977	KL Distance:0.168
Locus ID:YP_3821	KL Distance:0.168
Locus ID:YP_3288	KL Distance:0.168
Locus ID:YP_0939	KL Distance:0.168
Locus ID:YP_3037	KL Distance:0.168
Locus ID:YP_2988	KL Distance:0.167
Locus ID:YP_3537	KL Distance:0.167
Locus ID:YP_0617	KL Distance:0.167
Locus ID:YP_0769	KL Distance:0.167
Locus ID:YP_0404	KL Distance:0.167
Locus ID:YP_0912	KL Distance:0.167
Locus ID:YP_1872	KL Distance:0.167
Locus ID:YP_0263	KL Distance:0.167
Locus ID:YP_2581	KL Distance:0.167
Locus ID:YP_3315	KL Distance:0.167
Locus ID:YP_3955	KL Distance:0.167
Locus ID:YP_1185	KL Distance:0.167
Locus ID:YP_0238	KL Distance:0.167
Locus ID:YP_1243	KL Distance:0.167
Locus ID:YP_2380	KL Distance:0.167
Locus ID:YP_1418	KL Distance:0.167
Locus ID:YP_2316	KL Distance:0.167
Locus ID:YP_2709	KL Distance:0.167
Locus ID:YP_2715	KL Distance:0.167
Locus ID:YP_0956	KL Distance:0.167
Locus ID:YP_3301	KL Distance:0.167
Locus ID:YP_0942	KL Distance:0.167
Locus ID:YP_1839	KL Distance:0.166
Locus ID:YP_0929	KL Distance:0.166
Locus ID:YP_2719	KL Distance:0.166
Locus ID:YP_0645	KL Distance:0.166
Locus ID:YP_3928	KL Distance:0.166
Locus ID:YP_0901	KL Distance:0.166
Locus ID:YP_0389	KL Distance:0.166
Locus ID:YP_1910	KL Distance:0.166
Locus ID:YP_1097	KL Distance:0.166
Locus ID:YP_0696	KL Distance:0.166
Locus ID:YP_1741	KL Distance:0.166
Locus ID:YP_3502	KL Distance:0.166
Locus ID:YP_0045	KL Distance:0.166
Locus ID:YP_3571	KL Distance:0.166
Locus ID:YP_2658	KL Distance:0.166
Locus ID:YP_0291	KL Distance:0.166
Locus ID:YP_0123	KL Distance:0.166
Locus ID:YP_3446	KL Distance:0.166
Locus ID:YP_2349	KL Distance:0.166
Locus ID:YP_3404	KL Distance:0.166
Locus ID:YP_2915	KL Distance:0.166
Locus ID:YP_2447	KL Distance:0.166
Locus ID:YP_2233	KL Distance:0.165
Locus ID:YP_2637	KL Distance:0.165
Locus ID:YP_1438	KL Distance:0.165
Locus ID:YP_1338	KL Distance:0.165
Locus ID:YP_3445	KL Distance:0.165
Locus ID:YP_0689	KL Distance:0.165
Locus ID:YP_1678	KL Distance:0.165
Locus ID:YP_0369	KL Distance:0.165
Locus ID:YP_3369	KL Distance:0.165
Locus ID:YP_4002	KL Distance:0.165
Locus ID:YP_2279	KL Distance:0.165
Locus ID:YP_2700	KL Distance:0.165
Locus ID:YP_3878	KL Distance:0.164
Locus ID:YP_1584	KL Distance:0.164
Locus ID:YP_2534	KL Distance:0.164
Locus ID:YP_2524	KL Distance:0.164
Locus ID:YP_0670	KL Distance:0.164
Locus ID:YP_0894	KL Distance:0.164
Locus ID:YP_2978	KL Distance:0.164
Locus ID:YP_3703	KL Distance:0.164
Locus ID:YP_0566	KL Distance:0.164
Locus ID:YP_0783	KL Distance:0.164
Locus ID:YP_1367	KL Distance:0.164
Locus ID:YP_0770	KL Distance:0.164
Locus ID:YP_1189	KL Distance:0.164
Locus ID:YP_0141	KL Distance:0.164
Locus ID:YP_1659	KL Distance:0.164
Locus ID:YP_1848	KL Distance:0.164
Locus ID:YP_3257	KL Distance:0.164
Locus ID:YP_1699	KL Distance:0.164
Locus ID:YP_2167	KL Distance:0.164
Locus ID:YP_2277	KL Distance:0.164
Locus ID:YP_3268	KL Distance:0.164
Locus ID:YP_1767	KL Distance:0.164
Locus ID:YP_3250	KL Distance:0.164
Locus ID:YP_2607	KL Distance:0.164
Locus ID:YP_0239	KL Distance:0.163
Locus ID:YP_0774	KL Distance:0.163
Locus ID:YP_2796	KL Distance:0.163
Locus ID:YP_1178	KL Distance:0.163
Locus ID:YP_3601	KL Distance:0.163
Locus ID:YP_1740	KL Distance:0.163
Locus ID:YP_3183	KL Distance:0.163
Locus ID:YP_1413	KL Distance:0.163
Locus ID:YP_3213	KL Distance:0.163
Locus ID:YP_2532	KL Distance:0.163
Locus ID:YP_0808	KL Distance:0.163
Locus ID:YP_1322	KL Distance:0.163
Locus ID:YP_1095	KL Distance:0.163
Locus ID:YP_2033	KL Distance:0.163
Locus ID:YP_1594	KL Distance:0.163
Locus ID:YP_3371	KL Distance:0.163
Locus ID:YP_3365	KL Distance:0.163
Locus ID:YP_0694	KL Distance:0.163
Locus ID:YP_0240	KL Distance:0.163
Locus ID:YP_0277	KL Distance:0.163
Locus ID:YP_3880	KL Distance:0.163
Locus ID:YP_0016	KL Distance:0.163
Locus ID:YP_2327	KL Distance:0.162
Locus ID:YP_2894	KL Distance:0.162
Locus ID:YP_1738	KL Distance:0.162
Locus ID:YP_1634	KL Distance:0.162
Locus ID:YP_3527	KL Distance:0.162
Locus ID:YP_1698	KL Distance:0.162
Locus ID:YP_2253	KL Distance:0.162
Locus ID:YP_3096	KL Distance:0.162
Locus ID:YP_1274	KL Distance:0.162
Locus ID:YP_1895	KL Distance:0.162
Locus ID:YP_1017	KL Distance:0.162
Locus ID:YP_1854	KL Distance:0.162
Locus ID:YP_3247	KL Distance:0.162
Locus ID:YP_3643	KL Distance:0.162
Locus ID:YP_0284	KL Distance:0.162
Locus ID:YP_2231	KL Distance:0.162
Locus ID:YP_1108	KL Distance:0.162
Locus ID:YP_2813	KL Distance:0.162
Locus ID:YP_3871	KL Distance:0.162
Locus ID:YP_2323	KL Distance:0.162
Locus ID:YP_1920	KL Distance:0.162
Locus ID:YP_0954	KL Distance:0.161
Locus ID:YP_0441	KL Distance:0.161
Locus ID:YP_0003	KL Distance:0.161
Locus ID:YP_2091	KL Distance:0.161
Locus ID:YP_0437	KL Distance:0.161
Locus ID:YP_0195	KL Distance:0.161
Locus ID:YP_3915	KL Distance:0.161
Locus ID:YP_3674	KL Distance:0.161
Locus ID:YP_3952	KL Distance:0.161
Locus ID:YP_3706	KL Distance:0.161
Locus ID:YP_1829	KL Distance:0.161
Locus ID:YP_3416	KL Distance:0.161
Locus ID:YP_3414	KL Distance:0.161
Locus ID:YP_3810	KL Distance:0.161
Locus ID:YP_1086	KL Distance:0.161
Locus ID:YP_2722	KL Distance:0.161
Locus ID:YP_2312	KL Distance:0.161
Locus ID:YP_1347	KL Distance:0.161
Locus ID:YP_1427	KL Distance:0.161
Locus ID:YP_0169	KL Distance:0.161
Locus ID:YP_2401	KL Distance:0.161
Locus ID:YP_3085	KL Distance:0.161
Locus ID:YP_3012	KL Distance:0.161
Locus ID:YP_3438	KL Distance:0.161
Locus ID:YP_0260	KL Distance:0.161
Locus ID:YP_2557	KL Distance:0.160
Locus ID:YP_1402	KL Distance:0.160
Locus ID:YP_1028	KL Distance:0.160
Locus ID:YP_0691	KL Distance:0.160
Locus ID:YP_2860	KL Distance:0.160
Locus ID:YP_2346	KL Distance:0.160
Locus ID:YP_0372	KL Distance:0.160
Locus ID:YP_0759	KL Distance:0.160
Locus ID:YP_2389	KL Distance:0.160
Locus ID:YP_3033	KL Distance:0.160
Locus ID:YP_3505	KL Distance:0.160
Locus ID:YP_2897	KL Distance:0.159
Locus ID:YP_1714	KL Distance:0.159
Locus ID:YP_2857	KL Distance:0.159
Locus ID:YP_0575	KL Distance:0.159
Locus ID:YP_2179	KL Distance:0.159
Locus ID:YP_0082	KL Distance:0.159
Locus ID:YP_1527	KL Distance:0.159
Locus ID:YP_3508	KL Distance:0.159
Locus ID:YP_3992	KL Distance:0.159
Locus ID:YP_3015	KL Distance:0.159
Locus ID:YP_3200	KL Distance:0.159
Locus ID:YP_0079	KL Distance:0.159
Locus ID:YP_2834	KL Distance:0.159
Locus ID:YP_3132	KL Distance:0.159
Locus ID:YP_2476	KL Distance:0.159
Locus ID:YP_3784	KL Distance:0.159
Locus ID:YP_0844	KL Distance:0.159
Locus ID:YP_3682	KL Distance:0.159
Locus ID:YP_1451	KL Distance:0.159
Locus ID:YP_1764	KL Distance:0.159
Locus ID:YP_3899	KL Distance:0.159
Locus ID:YP_0321	KL Distance:0.159
Locus ID:YP_0130	KL Distance:0.159
Locus ID:YP_3245	KL Distance:0.159
Locus ID:YP_3327	KL Distance:0.158
Locus ID:YP_1925	KL Distance:0.158
Locus ID:YP_1756	KL Distance:0.158
Locus ID:YP_2150	KL Distance:0.158
Locus ID:YP_0724	KL Distance:0.158
Locus ID:YP_1067	KL Distance:0.158
Locus ID:YP_2824	KL Distance:0.158
Locus ID:YP_3241	KL Distance:0.158
Locus ID:YP_4029	KL Distance:0.158
Locus ID:YP_1300	KL Distance:0.158
Locus ID:YP_0450	KL Distance:0.158
Locus ID:YP_3583	KL Distance:0.158
Locus ID:YP_1405	KL Distance:0.158
Locus ID:YP_1044	KL Distance:0.158
Locus ID:YP_1907	KL Distance:0.158
Locus ID:YP_2985	KL Distance:0.158
Locus ID:YP_0330	KL Distance:0.158
Locus ID:YP_1826	KL Distance:0.158
Locus ID:YP_3283	KL Distance:0.158
Locus ID:YP_2227	KL Distance:0.157
Locus ID:YP_3649	KL Distance:0.157
Locus ID:YP_0147	KL Distance:0.157
Locus ID:YP_1407	KL Distance:0.157
Locus ID:YP_2288	KL Distance:0.157
Locus ID:YP_1397	KL Distance:0.157
Locus ID:YP_3785	KL Distance:0.157
Locus ID:YP_2087	KL Distance:0.157
Locus ID:YP_1392	KL Distance:0.157
Locus ID:YP_2075	KL Distance:0.157
Locus ID:YP_3501	KL Distance:0.157
Locus ID:YP_2391	KL Distance:0.157
Locus ID:YP_0181	KL Distance:0.157
Locus ID:YP_0904	KL Distance:0.157
Locus ID:YP_2405	KL Distance:0.157
Locus ID:YP_3998	KL Distance:0.156
Locus ID:YP_3534	KL Distance:0.156
Locus ID:YP_0781	KL Distance:0.156
Locus ID:YP_1774	KL Distance:0.156
Locus ID:YP_1981	KL Distance:0.156
Locus ID:YP_0690	KL Distance:0.156
Locus ID:YP_1039	KL Distance:0.156
Locus ID:YP_1101	KL Distance:0.156
Locus ID:YP_2383	KL Distance:0.156
Locus ID:YP_1569	KL Distance:0.156
Locus ID:YP_3947	KL Distance:0.156
Locus ID:YP_2858	KL Distance:0.156
Locus ID:YP_3388	KL Distance:0.156
Locus ID:YP_4027	KL Distance:0.156
Locus ID:YP_3730	KL Distance:0.156
Locus ID:YP_1680	KL Distance:0.156
Locus ID:YP_0327	KL Distance:0.156
Locus ID:YP_3547	KL Distance:0.156
Locus ID:YP_3726	KL Distance:0.156
Locus ID:YP_0502	KL Distance:0.156
Locus ID:YP_1332	KL Distance:0.156
Locus ID:YP_0978	KL Distance:0.156
Locus ID:YP_1964	KL Distance:0.155
Locus ID:YP_1426	KL Distance:0.155
Locus ID:YP_3139	KL Distance:0.155
Locus ID:YP_0095	KL Distance:0.155
Locus ID:YP_0454	KL Distance:0.155
Locus ID:YP_1844	KL Distance:0.155
Locus ID:YP_0157	KL Distance:0.155
Locus ID:YP_3926	KL Distance:0.155
Locus ID:YP_1197	KL Distance:0.155
Locus ID:YP_2121	KL Distance:0.155
Locus ID:YP_0817	KL Distance:0.155
Locus ID:YP_1285	KL Distance:0.155
Locus ID:YP_3219	KL Distance:0.155
Locus ID:YP_2240	KL Distance:0.155
Locus ID:YP_1780	KL Distance:0.155
Locus ID:YP_0005	KL Distance:0.155
Locus ID:YP_1915	KL Distance:0.155
Locus ID:YP_0812	KL Distance:0.155
Locus ID:YP_3518	KL Distance:0.155
Locus ID:YP_2205	KL Distance:0.155
Locus ID:YP_2177	KL Distance:0.155
Locus ID:YP_1114	KL Distance:0.155
Locus ID:YP_2126	KL Distance:0.154
Locus ID:YP_1431	KL Distance:0.154
Locus ID:YP_1106	KL Distance:0.154
Locus ID:YP_3872	KL Distance:0.154
Locus ID:YP_2623	KL Distance:0.154
Locus ID:YP_3695	KL Distance:0.154
Locus ID:YP_0011	KL Distance:0.154
Locus ID:YP_3614	KL Distance:0.154
Locus ID:YP_0775	KL Distance:0.154
Locus ID:YP_0952	KL Distance:0.154
Locus ID:YP_3629	KL Distance:0.154
Locus ID:YP_1236	KL Distance:0.154
Locus ID:YP_0140	KL Distance:0.154
Locus ID:YP_3486	KL Distance:0.154
Locus ID:YP_0264	KL Distance:0.154
Locus ID:YP_1419	KL Distance:0.154
Locus ID:YP_3411	KL Distance:0.154
Locus ID:YP_0337	KL Distance:0.154
Locus ID:YP_1904	KL Distance:0.154
Locus ID:YP_3104	KL Distance:0.154
Locus ID:YP_3281	KL Distance:0.154
Locus ID:YP_1946	KL Distance:0.154
Locus ID:YP_1879	KL Distance:0.154
Locus ID:YP_3846	KL Distance:0.153
Locus ID:YP_0336	KL Distance:0.153
Locus ID:YP_0528	KL Distance:0.153
Locus ID:YP_0729	KL Distance:0.153
Locus ID:YP_3081	KL Distance:0.153
Locus ID:YP_1691	KL Distance:0.153
Locus ID:YP_1230	KL Distance:0.153
Locus ID:YP_0674	KL Distance:0.153
Locus ID:YP_3825	KL Distance:0.153
Locus ID:YP_2134	KL Distance:0.153
Locus ID:YP_0832	KL Distance:0.153
Locus ID:YP_2714	KL Distance:0.153
Locus ID:YP_1137	KL Distance:0.153
Locus ID:YP_1129	KL Distance:0.153
Locus ID:YP_1048	KL Distance:0.153
Locus ID:YP_3699	KL Distance:0.153
Locus ID:YP_2008	KL Distance:0.153
Locus ID:YP_1808	KL Distance:0.153
Locus ID:YP_0990	KL Distance:0.153
Locus ID:YP_3427	KL Distance:0.153
Locus ID:YP_3924	KL Distance:0.153
Locus ID:YP_2597	KL Distance:0.153
Locus ID:YP_2482	KL Distance:0.153
Locus ID:YP_2499	KL Distance:0.153
Locus ID:YP_1301	KL Distance:0.153
Locus ID:YP_3772	KL Distance:0.152
Locus ID:YP_2390	KL Distance:0.152
Locus ID:YP_1051	KL Distance:0.152
Locus ID:YP_2593	KL Distance:0.152
Locus ID:YP_3718	KL Distance:0.152
Locus ID:YP_1251	KL Distance:0.152
Locus ID:YP_1460	KL Distance:0.152
Locus ID:YP_3657	KL Distance:0.152
Locus ID:YP_2767	KL Distance:0.152
Locus ID:YP_3318	KL Distance:0.152
Locus ID:YP_1202	KL Distance:0.152
Locus ID:YP_1703	KL Distance:0.152
Locus ID:YP_1280	KL Distance:0.152
Locus ID:YP_0410	KL Distance:0.151
Locus ID:YP_2929	KL Distance:0.151
Locus ID:YP_1284	KL Distance:0.151
Locus ID:YP_3043	KL Distance:0.151
Locus ID:YP_1192	KL Distance:0.151
Locus ID:YP_1595	KL Distance:0.151
Locus ID:YP_1961	KL Distance:0.151
Locus ID:YP_1806	KL Distance:0.151
Locus ID:YP_0106	KL Distance:0.151
Locus ID:YP_3278	KL Distance:0.151
Locus ID:YP_2168	KL Distance:0.151
Locus ID:YP_2024	KL Distance:0.151
Locus ID:YP_3129	KL Distance:0.151
Locus ID:YP_1914	KL Distance:0.151
Locus ID:YP_2244	KL Distance:0.151
Locus ID:YP_1092	KL Distance:0.151
Locus ID:YP_0124	KL Distance:0.151
Locus ID:YP_2206	KL Distance:0.151
Locus ID:YP_2768	KL Distance:0.151
Locus ID:YP_0567	KL Distance:0.150
Locus ID:YP_0077	KL Distance:0.150
Locus ID:YP_0782	KL Distance:0.150
Locus ID:YP_3608	KL Distance:0.150
Locus ID:YP_1001	KL Distance:0.150
Locus ID:YP_0551	KL Distance:0.150
Locus ID:YP_0006	KL Distance:0.150
Locus ID:YP_0035	KL Distance:0.150
Locus ID:YP_2397	KL Distance:0.150
Locus ID:YP_0926	KL Distance:0.150
Locus ID:YP_3243	KL Distance:0.150
Locus ID:YP_0602	KL Distance:0.150
Locus ID:YP_0740	KL Distance:0.150
Locus ID:YP_3348	KL Distance:0.150
Locus ID:YP_3428	KL Distance:0.150
